id,familia,marca
81083,1.0,228.0
26091,1.0,23.0
85724,1.0,29.0
79097,1.0,21.0
73747,1.0,220.0
27117,1.0,25.0
78991,1.0,21.0
18174,7.0,186.0
81041,1.0,228.0
88425,1.0,234.0
67367,1.0,10.0
22713,1.0,20.0
89648,1.0,234.0
91195,1.0,213.0
13563,1.0,4.0
27866,1.0,194.0
9741,1.0,9.0
70906,1.0,140.0
75342,1.0,7.0
90793,1.0,213.0
32410,1.0,33.0
15355,7.0,44.0
14697,7.0,44.0
85232,1.0,29.0
24453,1.0,20.0
34574,1.0,161.0
106854,1.0,226.0
28226,5.0,196.0
79803,1.0,21.0
18152,7.0,186.0
76140,1.0,7.0
9969,1.0,18.0
89759,1.0,213.0
33692,1.0,198.0
10774,1.0,18.0
83368,1.0,216.0
13133,1.0,2.0
17162,7.0,186.0
9481,1.0,9.0
28390,1.0,30.0
36706,2.0,38.0
78228,1.0,213.0
15491,7.0,44.0
29250,1.0,32.0
87603,1.0,249.0
76094,1.0,7.0
80669,1.0,213.0
78939,1.0,21.0
24659,1.0,20.0
67190,7.0,39.0
23151,1.0,20.0
84040,1.0,18.0
80187,1.0,229.0
72047,1.0,25.0
80363,1.0,21.0
31414,20.0,33.0
34730,1.0,161.0
23145,1.0,20.0
22849,1.0,20.0
20645,7.0,67.0
18020,7.0,186.0
84848,1.0,29.0
16635,1.0,185.0
18664,7.0,186.0
74124,1.0,219.0
30402,7.0,33.0
13315,1.0,2.0
34980,1.0,161.0
30908,9.0,33.0
25185,1.0,20.0
106168,1.0,226.0
68313,9.0,39.0
74748,1.0,7.0
26205,1.0,23.0
16311,1.0,185.0
73865,7.0,217.0
10207,1.0,18.0
76761,1.0,7.0
9525,1.0,9.0
13219,7.0,2.0
92533,1.0,229.0
9095,1.0,18.0
78935,1.0,21.0
28008,1.0,194.0
34092,1.0,156.0
22565,1.0,20.0
34044,1.0,156.0
19246,7.0,186.0
15309,6.0,44.0
14291,7.0,44.0
32012,7.0,33.0
36876,1.0,38.0
78797,1.0,21.0
105642,1.0,226.0
67318,1.0,10.0
106878,1.0,226.0
17025,7.0,186.0
25607,1.0,23.0
90517,1.0,218.0
87149,1.0,50.0
33824,1.0,198.0
17356,7.0,186.0
14073,7.0,44.0
12474,9.0,18.0
15777,7.0,44.0
32092,1.0,33.0
21769,6.0,98.0
106090,1.0,226.0
77974,1.0,270.0
23185,1.0,20.0
78649,1.0,21.0
89301,1.0,214.0
18270,7.0,186.0
26945,1.0,25.0
35186,1.0,165.0
88399,1.0,218.0
13473,8.0,2.0
113714,1.0,18.0
79333,1.0,21.0
22741,1.0,20.0
88103,1.0,176.0
33986,1.0,156.0
20015,1.0,9.0
67118,9.0,39.0
8487,1.0,179.0
9973,1.0,18.0
29904,7.0,33.0
32774,7.0,33.0
9829,1.0,9.0
35980,1.0,170.0
66998,7.0,205.0
105832,1.0,226.0
76074,1.0,7.0
19688,1.0,9.0
27187,1.0,25.0
73783,1.0,219.0
70419,7.0,19.0
85074,1.0,29.0
78607,1.0,21.0
25819,1.0,23.0
19326,7.0,186.0
25785,1.0,23.0
68960,7.0,15.0
17760,7.0,186.0
104250,1.0,228.0
74902,1.0,7.0
26405,1.0,23.0
15867,1.0,185.0
79103,1.0,21.0
76232,1.0,224.0
68136,9.0,39.0
16595,1.0,185.0
103093,1.0,7.0
30962,9.0,33.0
84758,1.0,29.0
31566,20.0,33.0
30790,20.0,33.0
110545,1.0,174.0
113510,1.0,18.0
16843,7.0,186.0
16687,7.0,186.0
90831,1.0,218.0
76990,1.0,7.0
29330,1.0,32.0
81880,1.0,235.0
79661,1.0,21.0
74854,1.0,7.0
25751,1.0,23.0
82385,1.0,235.0
17402,7.0,186.0
85538,1.0,29.0
76304,1.0,18.0
66205,7.0,44.0
8655,1.0,93.0
35428,1.0,165.0
32744,7.0,33.0
92660,1.0,227.0
85496,1.0,29.0
15063,7.0,44.0
87151,1.0,176.0
33852,7.0,199.0
20193,1.0,10.0
33198,1.0,198.0
113577,1.0,18.0
29810,9.0,33.0
76166,1.0,7.0
11669,1.0,18.0
92007,1.0,176.0
113496,1.0,18.0
72095,5.0,196.0
13451,1.0,2.0
105748,1.0,226.0
71686,1.0,165.0
82961,1.0,214.0
110591,1.0,174.0
85228,1.0,29.0
83244,1.0,240.0
104438,1.0,228.0
33774,1.0,198.0
86705,1.0,176.0
30168,7.0,33.0
72171,5.0,196.0
23193,1.0,20.0
13283,1.0,2.0
106970,1.0,226.0
25965,1.0,23.0
104507,1.0,228.0
16097,1.0,185.0
33532,1.0,198.0
80049,1.0,21.0
16043,1.0,185.0
67391,1.0,10.0
19306,7.0,186.0
75946,1.0,218.0
13173,1.0,2.0
32332,1.0,33.0
91871,1.0,176.0
67787,1.0,10.0
12481,1.0,18.0
15027,7.0,44.0
85460,1.0,29.0
103410,1.0,65.0
20295,7.0,67.0
32344,1.0,33.0
9951,1.0,18.0
16061,1.0,185.0
74596,1.0,216.0
72222,5.0,196.0
28082,1.0,194.0
102728,1.0,7.0
19485,2.0,9.0
24913,1.0,20.0
81103,1.0,228.0
75436,1.0,7.0
76904,1.0,7.0
74926,1.0,7.0
92744,1.0,270.0
34002,1.0,156.0
37106,1.0,38.0
23297,1.0,20.0
21825,6.0,98.0
110619,1.0,174.0
106800,1.0,226.0
16069,1.0,185.0
74762,1.0,7.0
79549,1.0,21.0
84832,1.0,29.0
24117,1.0,20.0
18804,7.0,186.0
85606,1.0,29.0
10324,1.0,176.0
14955,7.0,44.0
30430,7.0,33.0
113352,1.0,10.0
72325,5.0,196.0
27664,1.0,25.0
102803,1.0,7.0
26359,1.0,23.0
25823,1.0,23.0
72720,1.0,137.0
14119,7.0,44.0
31154,9.0,33.0
90205,1.0,244.0
86221,1.0,218.0
21637,6.0,98.0
16453,1.0,185.0
87639,1.0,270.0
8906,1.0,9.0
12775,8.0,18.0
14123,7.0,44.0
34500,1.0,161.0
87783,1.0,176.0
71334,9.0,211.0
81471,1.0,214.0
22333,7.0,110.0
77366,1.0,227.0
91249,2.0,213.0
78787,1.0,21.0
89133,1.0,270.0
10009,1.0,18.0
19270,7.0,186.0
25643,1.0,23.0
26087,1.0,23.0
66349,1.0,185.0
68250,7.0,39.0
106238,1.0,226.0
24067,1.0,20.0
18878,7.0,186.0
13925,7.0,44.0
21177,7.0,76.0
74934,1.0,7.0
87863,1.0,251.0
34800,1.0,161.0
24489,1.0,20.0
20337,7.0,67.0
77164,3.0,7.0
34994,1.0,161.0
78805,1.0,21.0
18668,7.0,186.0
80157,1.0,229.0
21043,7.0,76.0
88075,1.0,251.0
76463,2.0,18.0
28814,1.0,30.0
84214,1.0,221.0
35484,1.0,165.0
24895,1.0,20.0
93594,1.0,78.0
12506,8.0,18.0
84438,1.0,221.0
78064,1.0,213.0
81195,1.0,231.0
71410,9.0,211.0
35560,1.0,36.0
26991,1.0,25.0
30636,20.0,33.0
14621,7.0,44.0
25961,1.0,23.0
85198,1.0,29.0
29378,1.0,32.0
19408,7.0,186.0
13527,1.0,2.0
22159,7.0,193.0
35834,1.0,170.0
34848,1.0,161.0
70870,1.0,140.0
79243,1.0,21.0
69251,1.0,108.0
36678,1.0,38.0
87411,1.0,226.0
31018,9.0,33.0
33472,1.0,198.0
34110,1.0,156.0
93612,1.0,78.0
85376,1.0,29.0
67902,9.0,39.0
10523,1.0,1.0
82894,1.0,214.0
36400,1.0,170.0
33206,1.0,198.0
34124,1.0,156.0
17003,7.0,186.0
88465,1.0,176.0
89460,1.0,176.0
69398,8.0,27.0
113186,1.0,7.0
24137,1.0,20.0
78829,1.0,21.0
82141,1.0,235.0
31306,20.0,33.0
34832,1.0,161.0
28000,1.0,194.0
32042,18.0,33.0
82113,1.0,235.0
76242,1.0,224.0
25733,1.0,23.0
74170,1.0,219.0
9025,1.0,18.0
80001,1.0,21.0
33772,1.0,198.0
15897,1.0,185.0
76068,1.0,7.0
81864,1.0,235.0
83925,1.0,242.0
11664,1.0,18.0
77188,1.0,7.0
103103,1.0,7.0
13491,8.0,2.0
18868,7.0,186.0
68475,6.0,206.0
74832,1.0,7.0
78315,1.0,213.0
69630,8.0,27.0
83001,1.0,214.0
16223,1.0,185.0
77086,1.0,7.0
31662,18.0,33.0
16485,1.0,185.0
28650,1.0,30.0
12336,1.0,18.0
17372,7.0,186.0
76414,1.0,18.0
105998,1.0,226.0
11108,1.0,18.0
35644,1.0,170.0
85116,1.0,29.0
9323,1.0,9.0
84454,1.0,221.0
21479,7.0,98.0
67331,1.0,10.0
21471,7.0,98.0
18802,7.0,186.0
86523,1.0,247.0
78407,1.0,21.0
67435,7.0,39.0
84704,1.0,29.0
35116,1.0,161.0
36798,1.0,38.0
79559,1.0,21.0
30832,20.0,33.0
10979,1.0,18.0
112463,1.0,269.0
106320,1.0,226.0
27227,1.0,25.0
9910,1.0,9.0
88621,1.0,252.0
18684,7.0,186.0
92479,1.0,229.0
86507,1.0,247.0
35554,1.0,36.0
89904,1.0,78.0
33282,1.0,198.0
22869,1.0,20.0
26621,1.0,23.0
31140,9.0,33.0
70608,8.0,27.0
72452,1.0,137.0
70266,7.0,19.0
31700,18.0,33.0
108687,1.0,65.0
84714,1.0,29.0
71212,7.0,210.0
86227,1.0,176.0
35502,1.0,36.0
27790,1.0,126.0
102829,1.0,7.0
80153,1.0,229.0
70589,8.0,27.0
31998,7.0,33.0
23379,1.0,20.0
67196,7.0,39.0
18242,7.0,186.0
29424,9.0,33.0
33024,5.0,33.0
16989,7.0,186.0
10598,1.0,1.0
69359,8.0,27.0
74982,1.0,7.0
36180,1.0,170.0
28474,1.0,30.0
90128,1.0,50.0
20599,7.0,67.0
19533,2.0,9.0
28836,1.0,30.0
89340,1.0,270.0
23117,1.0,20.0
82711,1.0,237.0
82761,1.0,50.0
32798,7.0,33.0
28914,1.0,30.0
68779,7.0,15.0
92706,1.0,227.0
83506,1.0,7.0
85124,1.0,29.0
8601,1.0,83.0
17728,7.0,186.0
90815,1.0,213.0
31746,18.0,33.0
28110,1.0,194.0
28674,1.0,30.0
31352,20.0,33.0
27449,1.0,25.0
17366,7.0,186.0
66454,7.0,186.0
25303,1.0,20.0
12466,6.0,18.0
92275,1.0,176.0
80159,1.0,229.0
25339,1.0,20.0
85216,1.0,29.0
29068,1.0,32.0
80161,1.0,229.0
102809,1.0,7.0
80085,1.0,229.0
67046,7.0,39.0
31114,9.0,33.0
22429,7.0,110.0
32450,7.0,33.0
83378,1.0,214.0
80685,1.0,213.0
18856,7.0,186.0
77178,1.0,7.0
84596,1.0,50.0
104468,1.0,228.0
16983,7.0,186.0
22531,1.0,20.0
27389,1.0,25.0
83568,1.0,7.0
74922,1.0,7.0
17554,7.0,186.0
72068,1.0,194.0
110418,1.0,228.0
14677,7.0,44.0
88067,1.0,251.0
103111,1.0,7.0
81003,1.0,214.0
34228,7.0,200.0
112389,1.0,269.0
77130,1.0,7.0
77414,1.0,227.0
26485,1.0,23.0
82737,1.0,50.0
19052,7.0,186.0
83454,1.0,7.0
77302,1.0,227.0
12831,8.0,18.0
23769,1.0,20.0
110601,1.0,174.0
28450,1.0,30.0
75084,1.0,7.0
27666,1.0,25.0
79499,1.0,21.0
82577,1.0,236.0
87889,1.0,251.0
33124,1.0,198.0
31880,7.0,33.0
16129,1.0,185.0
89307,1.0,214.0
9721,1.0,18.0
87391,1.0,176.0
10966,1.0,18.0
87877,1.0,251.0
9875,1.0,9.0
92399,1.0,229.0
21233,7.0,76.0
80773,1.0,213.0
28446,1.0,30.0
35490,1.0,165.0
105768,1.0,226.0
35770,1.0,170.0
86343,1.0,247.0
30392,7.0,33.0
14421,7.0,44.0
35756,1.0,170.0
13737,7.0,44.0
86077,1.0,240.0
31122,9.0,33.0
77066,1.0,7.0
85714,1.0,29.0
81800,1.0,235.0
37006,1.0,38.0
22599,1.0,20.0
112809,1.0,7.0
77774,1.0,227.0
30188,7.0,33.0
78277,1.0,78.0
30644,20.0,33.0
69504,8.0,27.0
10279,1.0,18.0
67989,9.0,39.0
30928,9.0,33.0
86223,1.0,176.0
113449,1.0,18.0
78114,1.0,176.0
69732,8.0,27.0
19898,1.0,9.0
18872,7.0,186.0
15455,7.0,44.0
83330,1.0,214.0
21741,6.0,98.0
83903,1.0,242.0
17278,7.0,186.0
24403,1.0,20.0
20233,1.0,10.0
30072,7.0,33.0
19158,7.0,186.0
68349,9.0,39.0
66424,7.0,186.0
15659,7.0,44.0
75056,1.0,216.0
18194,7.0,186.0
28538,1.0,30.0
8570,1.0,181.0
12745,8.0,18.0
70431,7.0,19.0
27293,1.0,25.0
28822,1.0,30.0
24983,1.0,20.0
22739,1.0,20.0
82771,1.0,50.0
93464,1.0,50.0
26225,1.0,23.0
32406,1.0,33.0
12469,6.0,18.0
85454,1.0,29.0
79825,1.0,21.0
23413,1.0,20.0
112417,1.0,269.0
80079,1.0,229.0
80329,1.0,229.0
79833,1.0,21.0
25753,1.0,23.0
80437,1.0,229.0
32356,1.0,33.0
90915,1.0,78.0
15959,1.0,185.0
69092,7.0,15.0
76208,1.0,7.0
92013,1.0,176.0
23493,1.0,20.0
83406,1.0,214.0
102897,1.0,7.0
113565,1.0,18.0
17778,7.0,186.0
35232,1.0,165.0
8802,1.0,18.0
74720,1.0,7.0
30348,7.0,33.0
19176,7.0,186.0
32094,1.0,33.0
13709,7.0,44.0
82509,1.0,236.0
21979,7.0,98.0
29582,45.0,33.0
77584,1.0,227.0
92529,1.0,229.0
87331,1.0,176.0
30620,20.0,33.0
17120,7.0,186.0
78070,1.0,78.0
15517,7.0,44.0
108429,1.0,7.0
29190,1.0,32.0
69892,8.0,27.0
103061,1.0,7.0
33990,1.0,156.0
84648,1.0,221.0
23933,1.0,20.0
70449,7.0,19.0
112801,1.0,7.0
76834,1.0,7.0
36246,1.0,170.0
33418,1.0,198.0
23139,1.0,20.0
15285,6.0,44.0
86393,1.0,247.0
15825,7.0,44.0
36218,1.0,170.0
84314,1.0,221.0
16899,7.0,186.0
106156,1.0,226.0
16593,1.0,185.0
15575,7.0,44.0
34060,1.0,156.0
17270,7.0,186.0
78731,1.0,21.0
91091,1.0,213.0
106776,1.0,226.0
29988,7.0,33.0
67553,1.0,10.0
19086,7.0,186.0
73793,1.0,219.0
19100,7.0,186.0
81824,1.0,235.0
32604,7.0,33.0
87933,1.0,251.0
76222,1.0,7.0
74094,1.0,219.0
17978,7.0,186.0
23215,1.0,20.0
25775,1.0,23.0
34890,1.0,161.0
36920,2.0,38.0
74342,1.0,219.0
30292,18.0,33.0
67619,1.0,10.0
17290,7.0,186.0
16935,7.0,186.0
82483,1.0,236.0
28300,5.0,196.0
19050,7.0,186.0
34826,1.0,161.0
10487,1.0,18.0
23533,1.0,20.0
18782,7.0,186.0
89099,1.0,213.0
103364,1.0,65.0
12813,8.0,18.0
13565,1.0,4.0
32284,1.0,33.0
26581,1.0,23.0
78695,1.0,21.0
75178,1.0,7.0
16391,1.0,185.0
102329,1.0,65.0
27213,1.0,25.0
87633,1.0,218.0
13529,1.0,2.0
86627,1.0,218.0
23821,1.0,20.0
80541,1.0,270.0
20371,7.0,67.0
74524,1.0,7.0
69796,8.0,27.0
25451,1.0,23.0
79959,1.0,21.0
23693,1.0,20.0
31214,20.0,33.0
76268,1.0,224.0
92828,1.0,18.0
28050,1.0,194.0
22363,7.0,110.0
73859,7.0,217.0
28758,1.0,30.0
18570,7.0,186.0
73909,1.0,219.0
80165,1.0,229.0
93418,1.0,218.0
26625,1.0,23.0
27742,1.0,25.0
36496,1.0,202.0
12341,1.0,18.0
93724,1.0,218.0
26867,1.0,25.0
23277,1.0,20.0
90609,1.0,176.0
85178,1.0,29.0
33458,1.0,198.0
8970,1.0,18.0
22585,1.0,20.0
22085,7.0,98.0
32510,7.0,33.0
22313,7.0,110.0
81774,1.0,235.0
27359,1.0,25.0
20687,7.0,67.0
78997,1.0,21.0
76276,1.0,224.0
16409,1.0,185.0
23571,1.0,20.0
31586,20.0,33.0
81640,1.0,235.0
81652,1.0,235.0
75986,1.0,7.0
23385,1.0,20.0
82943,1.0,214.0
35410,1.0,165.0
89208,1.0,243.0
20573,7.0,67.0
73883,1.0,219.0
74210,1.0,219.0
68168,1.0,10.0
10319,1.0,9.0
15503,7.0,44.0
31330,20.0,33.0
24717,1.0,20.0
17900,7.0,186.0
82157,1.0,235.0
83031,1.0,213.0
77762,1.0,227.0
89698,1.0,213.0
35728,1.0,170.0
85156,1.0,29.0
19915,1.0,9.0
77242,1.0,62.0
68322,9.0,39.0
87819,1.0,251.0
74282,1.0,219.0
73542,7.0,217.0
18136,7.0,186.0
113490,1.0,18.0
85060,1.0,29.0
79885,1.0,21.0
79489,2.0,21.0
106882,1.0,226.0
14541,7.0,44.0
32350,1.0,33.0
35054,1.0,161.0
92113,1.0,176.0
81171,1.0,231.0
85842,1.0,234.0
32124,1.0,33.0
8889,1.0,18.0
21727,7.0,98.0
28922,1.0,30.0
71400,9.0,211.0
77000,1.0,7.0
31304,20.0,33.0
28290,5.0,196.0
106284,1.0,226.0
32618,7.0,33.0
88601,1.0,252.0
78967,1.0,21.0
87381,1.0,218.0
76982,1.0,7.0
18082,7.0,186.0
88401,1.0,218.0
70632,8.0,27.0
91851,1.0,176.0
16917,7.0,186.0
31532,20.0,33.0
77320,1.0,227.0
26507,1.0,23.0
91915,1.0,176.0
31938,18.0,33.0
72476,1.0,137.0
79937,1.0,21.0
79173,1.0,21.0
23607,2.0,20.0
14691,7.0,44.0
67803,7.0,39.0
85582,1.0,29.0
83706,1.0,7.0
35382,1.0,165.0
77022,1.0,7.0
30098,7.0,33.0
77340,1.0,227.0
75398,1.0,7.0
71322,9.0,211.0
23547,1.0,20.0
33732,1.0,198.0
19891,1.0,9.0
93194,1.0,229.0
105604,1.0,226.0
69964,8.0,27.0
83758,1.0,7.0
24485,1.0,20.0
79925,1.0,21.0
23979,1.0,20.0
17784,7.0,186.0
23761,1.0,20.0
79107,1.0,21.0
18524,7.0,186.0
31456,20.0,33.0
13511,7.0,2.0
70227,7.0,19.0
17188,7.0,186.0
82735,1.0,50.0
86529,2.0,247.0
78347,1.0,213.0
35790,1.0,170.0
37024,1.0,38.0
27898,1.0,194.0
30120,7.0,33.0
79909,1.0,21.0
67387,1.0,10.0
13531,1.0,2.0
103125,1.0,7.0
21615,6.0,98.0
106272,1.0,226.0
15763,7.0,44.0
68827,7.0,15.0
19330,7.0,186.0
17914,7.0,186.0
77698,1.0,227.0
35620,1.0,170.0
77832,1.0,213.0
21977,7.0,98.0
34790,1.0,161.0
81579,1.0,214.0
11678,1.0,18.0
12801,8.0,18.0
92115,1.0,176.0
88357,1.0,239.0
78150,1.0,213.0
18432,7.0,186.0
90491,1.0,270.0
15953,1.0,185.0
83160,1.0,78.0
81312,1.0,214.0
23499,1.0,20.0
88069,1.0,251.0
85284,1.0,29.0
23273,1.0,20.0
73857,7.0,217.0
84420,1.0,221.0
22283,7.0,193.0
68908,7.0,15.0
27473,1.0,25.0
113551,1.0,18.0
23363,1.0,20.0
79945,1.0,21.0
69272,6.0,207.0
21869,7.0,98.0
14669,7.0,44.0
104256,1.0,228.0
16063,1.0,185.0
35940,1.0,170.0
102997,1.0,7.0
9185,1.0,18.0
31934,18.0,33.0
18026,7.0,186.0
82777,1.0,50.0
27856,1.0,194.0
33928,1.0,156.0
33304,1.0,198.0
81125,1.0,228.0
106208,1.0,226.0
22387,7.0,110.0
19144,7.0,186.0
10499,1.0,18.0
106760,1.0,226.0
89702,1.0,213.0
82435,1.0,214.0
86881,1.0,270.0
30452,7.0,33.0
75934,1.0,176.0
9233,1.0,18.0
15395,7.0,44.0
15885,1.0,185.0
21713,7.0,98.0
80399,1.0,229.0
20657,7.0,67.0
15073,7.0,44.0
30686,20.0,33.0
36442,1.0,170.0
74658,1.0,7.0
25767,1.0,23.0
19446,7.0,186.0
70504,7.0,19.0
29176,1.0,32.0
92523,1.0,229.0
29126,1.0,32.0
35034,1.0,161.0
36014,1.0,170.0
23067,1.0,20.0
70577,1.0,20.0
24517,1.0,20.0
34658,1.0,161.0
25787,1.0,23.0
35036,1.0,161.0
89815,1.0,18.0
81297,1.0,214.0
17520,7.0,186.0
29610,9.0,33.0
10765,1.0,18.0
21027,7.0,76.0
32006,7.0,33.0
108463,1.0,65.0
68127,9.0,39.0
68662,7.0,206.0
15299,6.0,44.0
9429,1.0,9.0
34252,1.0,160.0
82443,1.0,214.0
26763,1.0,25.0
82921,1.0,213.0
36816,1.0,38.0
83950,1.0,78.0
33566,1.0,198.0
112821,1.0,7.0
28382,1.0,30.0
75300,1.0,7.0
26447,1.0,23.0
72569,1.0,137.0
75718,1.0,7.0
9307,1.0,18.0
36522,1.0,202.0
81452,1.0,232.0
89771,1.0,176.0
72177,5.0,196.0
9249,1.0,18.0
67764,7.0,39.0
79789,1.0,21.0
24879,1.0,20.0
74704,1.0,7.0
33074,20.0,33.0
69233,7.0,15.0
102843,1.0,7.0
72654,1.0,137.0
75238,1.0,7.0
88175,1.0,18.0
77446,1.0,227.0
9859,1.0,9.0
25987,1.0,23.0
71117,7.0,209.0
8780,1.0,18.0
8431,2.0,41.0
27626,1.0,25.0
29574,45.0,33.0
87943,1.0,251.0
78851,1.0,21.0
75198,1.0,7.0
79169,5.0,21.0
78419,1.0,21.0
77362,1.0,227.0
93396,1.0,218.0
14851,7.0,44.0
25691,1.0,23.0
74962,1.0,7.0
24369,3.0,20.0
35878,1.0,170.0
34818,1.0,161.0
86475,2.0,247.0
20773,8.0,189.0
31874,7.0,33.0
88055,1.0,251.0
89726,1.0,213.0
20113,1.0,9.0
106242,1.0,226.0
89566,1.0,176.0
83752,1.0,7.0
81840,1.0,235.0
27517,1.0,25.0
87467,1.0,226.0
8510,1.0,74.0
70586,1.0,23.0
108585,1.0,65.0
17266,7.0,186.0
36898,2.0,38.0
34036,1.0,156.0
18224,7.0,186.0
24921,1.0,20.0
10217,1.0,18.0
79079,1.0,21.0
9227,1.0,18.0
90749,1.0,213.0
21907,7.0,98.0
81348,1.0,214.0
91861,1.0,176.0
76204,1.0,7.0
102651,1.0,7.0
21061,7.0,76.0
9275,1.0,18.0
29104,1.0,32.0
9056,1.0,18.0
87781,1.0,176.0
33052,20.0,33.0
73823,1.0,219.0
92295,1.0,176.0
30076,7.0,33.0
67916,1.0,10.0
93598,1.0,78.0
80925,1.0,213.0
37050,2.0,38.0
103129,1.0,7.0
78343,1.0,213.0
27191,1.0,25.0
15347,6.0,44.0
79393,1.0,21.0
76324,1.0,18.0
26025,1.0,23.0
23719,1.0,20.0
84592,1.0,50.0
24765,1.0,20.0
8599,1.0,83.0
80527,1.0,228.0
32100,1.0,33.0
84308,1.0,221.0
92327,1.0,176.0
22407,7.0,110.0
32080,7.0,33.0
22925,1.0,20.0
83021,1.0,214.0
36610,2.0,38.0
33414,1.0,198.0
27678,1.0,25.0
86509,1.0,247.0
29952,7.0,33.0
71476,1.0,165.0
110589,1.0,174.0
77636,1.0,227.0
81960,1.0,214.0
36368,1.0,170.0
24175,1.0,20.0
18608,7.0,186.0
15033,7.0,44.0
25241,1.0,20.0
26173,1.0,23.0
9854,1.0,9.0
